rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,is_traffic_jam,is_severe_weather,is_order_stacked,pickup_to_distance_ratio,is_peak_rush_hour,is_metro,rider_experience_index,is_festival
kocres13del03,21.0,4.9,9.991703,76.293136,10.081703,76.383136,2022-02-14,fog,medium,0,meal,motorcycle,0,no,metropolitian,41,koc,14,2,monday,0,15.0,17.0,evening,14.044925285939732,0,1,0,1.0312875250380404,0,1,2.227272727272727,0
vadres17del03,30.0,4.6,,,,,2022-03-06,cloudy,low,0,drinks,motorcycle,1,no,metropolitian,43,vad,6,3,sunday,1,10.0,23.0,night,9.19301447226696,0,0,1,1.0316708005142639,0,1,1.4838709677419355,0
kocres12del02,35.0,4.6,9.988483,76.295211,10.068483,76.375211,2022-02-12,windy,low,1,meal,scooter,0,no,metropolitian,24,koc,12,2,saturday,1,15.0,23.0,night,12.484534174548964,0,0,0,1.155220495272103,0,1,1.2777777777777777,0
japres20del02,20.0,4.2,26.956431,75.776649,26.976431,75.796649,2022-03-13,stormy,low,0,drinks,motorcycle,0,no,metropolitian,17,jap,13,3,sunday,1,15.0,11.0,morning,2.9790002034338934,0,1,0,4.311583536325891,0,1,2.0,0
hydres02del01,27.0,5.0,17.41233,78.449654,17.42233,78.459654,2022-03-03,sandstorms,low,1,drinks,motorcycle,1,no,metropolitian,18,hyd,3,3,thursday,0,5.0,10.0,morning,1.536906134034303,0,1,1,2.454703197391322,0,1,1.7857142857142858,0
hydres06del01,27.0,5.0,17.455894,78.375467,17.525894,78.445467,2022-03-02,stormy,medium,1,buffet,scooter,1,no,urban,19,hyd,2,3,wednesday,0,10.0,19.0,evening,10.756273454297125,0,1,1,0.8883934848066847,1,0,1.7857142857142858,0
puneres12del01,38.0,4.1,18.520016,73.830547,18.590016,73.900547,2022-03-14,fog,medium,1,buffet,motorcycle,2,no,metropolitian,36,pune,14,3,monday,0,15.0,17.0,evening,10.725453068738938,0,1,1,1.3362489610127686,0,1,1.0512820512820513,0
indores17del01,28.0,4.9,22.761226,75.887522,22.831226,75.957521,2022-03-08,fog,medium,0,drinks,motorcycle,1,no,metropolitian,40,indo,8,3,tuesday,0,5.0,17.0,evening,10.5864846162781,0,1,1,0.4509995885132591,0,1,1.6896551724137931,0
hydres20del03,31.0,4.7,17.483216,78.552111,17.543216,78.612111,2022-03-01,fog,low,0,buffet,motorcycle,0,no,metropolitian,20,hyd,1,3,tuesday,0,5.0,22.0,night,9.2191235676111,0,1,0,0.514449679049504,1,1,1.46875,0
goares13del02,28.0,4.7,15.506205,73.766668,15.586205,73.846668,2022-02-16,sandstorms,jam,0,snack,motorcycle,0,no,metropolitian,26,goa,16,2,wednesday,0,5.0,21.0,night,12.35228618251577,1,1,0,0.38903584381757633,1,1,1.6206896551724137,0
japres08del01,22.0,4.7,26.910262,75.783013,26.950262,75.823013,2022-03-15,cloudy,medium,0,buffet,motorcycle,0,no,metropolitian,21,jap,15,3,tuesday,0,10.0,16.0,afternoon,5.958847028253639,0,0,0,1.5482639480786446,0,1,2.0434782608695654,0
hydres03del02,34.0,4.4,17.422819,78.449578,17.552819,78.579578,2022-03-12,sandstorms,medium,0,drinks,motorcycle,1,no,metropolitian,36,hyd,12,3,saturday,1,15.0,17.0,evening,19.976095320024395,0,1,1,0.7325615438667595,0,1,1.2571428571428571,0
alhres17del01,38.0,4.1,25.45235,81.841889,25.49235,81.881889,2022-02-17,sandstorms,medium,1,drinks,motorcycle,1,no,metropolitian,33,alh,17,2,thursday,0,10.0,16.0,afternoon,5.992216126442876,0,1,1,1.5403060842768124,0,1,1.0512820512820513,0
hydres13del03,22.0,5.0,17.431477,78.40035,17.521477,78.49035,2022-03-29,fog,jam,0,meal,motorcycle,3,no,metropolitian,46,hyd,29,3,tuesday,0,5.0,20.0,night,13.830016226508704,1,1,1,0.34891795800975,1,1,2.1739130434782608,0
surres01del02,30.0,5.0,21.186438,72.794115,21.206438,72.814115,2022-03-21,sunny,low,2,drinks,electric_scooter,1,no,metropolitian,19,sur,21,3,monday,0,15.0,8.0,morning,3.040541510002792,0,0,1,4.236640061307506,0,1,1.6129032258064515,0
surres13del02,37.0,5.0,21.170096,72.789122,21.220096,72.839122,2022-03-03,stormy,jam,2,drinks,motorcycle,0,no,metropolitian,25,sur,3,3,thursday,0,15.0,19.0,evening,7.601385733164932,1,1,0,1.8515350946189322,1,1,1.3157894736842106,0
surres02del02,25.0,4.8,21.186608,72.794136,21.266608,72.874136,2022-03-31,sandstorms,jam,2,meal,scooter,1,no,urban,15,sur,31,3,thursday,0,5.0,21.0,night,12.161009703058534,1,1,1,0.3949132112893132,1,0,1.8461538461538463,0
coimbres08del01,39.0,4.7,11.001852,76.976268,11.041852,77.016268,2022-03-21,windy,high,2,drinks,electric_scooter,0,no,urban,28,coimb,21,3,monday,0,10.0,14.0,afternoon,6.2323920207909005,1,0,0,1.4853561659983714,1,0,1.175,0
puneres09del03,24.0,4.7,18.536562,73.896485,18.626562,73.986485,2022-03-06,windy,jam,0,buffet,motorcycle,0,no,metropolitian,38,pune,6,3,sunday,1,15.0,21.0,night,13.788852089943369,1,0,0,1.0497694220347584,1,1,1.88,0
ranchires06del02,28.0,4.0,23.357804,85.325146,23.437804,85.405146,2022-03-14,sandstorms,jam,0,snack,motorcycle,1,no,metropolitian,33,ranchi,14,3,monday,0,15.0,21.0,night,12.074114327172763,1,1,1,1.1929269616695688,1,1,1.3793103448275863,0
chenres16del03,24.0,4.2,13.049645,80.242268,13.139645,80.332268,2022-03-18,fog,medium,2,buffet,scooter,1,no,metropolitian,31,chen,18,3,friday,0,10.0,17.0,evening,13.970007989574006,0,1,1,0.691084621874794,0,1,1.68,0
mumres13del02,29.0,4.7,19.178321,72.834715,19.198321,72.854715,2022-03-03,windy,high,1,snack,scooter,1,no,metropolitian,25,mum,3,3,thursday,0,5.0,11.0,morning,3.0589506421330555,1,0,1,1.4049084976922446,0,1,1.5666666666666667,0
goares04del01,39.0,4.5,15.5696,73.742294,15.5796,73.752294,2022-02-17,sunny,high,0,snack,motorcycle,1,no,metropolitian,21,goa,17,2,thursday,0,5.0,11.0,morning,1.5439332908175498,1,0,1,2.4462637907326505,0,1,1.125,0
vadres08del01,23.0,4.6,,,,,2022-03-14,sandstorms,low,2,buffet,scooter,1,no,metropolitian,16,vad,14,3,monday,0,5.0,0.0,after_midnight,9.19301447226696,0,1,1,0.5158354002571319,0,1,1.9166666666666667,0
agrres12del03,39.0,4.6,27.165108,78.015053,27.255108,78.105053,2022-02-14,sunny,low,1,snack,motorcycle,1,no,metropolitian,27,agr,14,2,monday,0,15.0,22.0,night,13.392612276663236,0,0,1,1.079710546964371,1,1,1.15,0
coimbres05del03,25.0,4.1,11.022169,76.999594,11.082169,77.059594,2022-03-24,windy,low,0,buffet,motorcycle,1,no,metropolitian,28,coimb,24,3,thursday,0,10.0,22.0,night,9.348114492434789,0,0,1,1.0154228007484973,1,1,1.5769230769230769,0
puneres15del01,37.0,3.7,18.636215,73.751081,18.746215,73.861081,2022-03-23,stormy,medium,1,snack,scooter,1,no,metropolitian,36,pune,23,3,wednesday,0,5.0,18.0,evening,16.847895631642253,0,1,1,0.2882193959525609,0,1,0.9736842105263158,0
knpres01del02,29.0,4.5,26.483672,80.320708,26.613672,80.450708,2022-02-16,stormy,low,2,meal,electric_scooter,0,no,metropolitian,15,knp,16,2,wednesday,0,5.0,23.0,night,19.395102472533644,0,1,0,0.25131813253552193,0,1,1.5,0
kolres05del01,37.0,4.6,22.527893,88.368628,22.637893,88.478628,2022-02-16,fog,jam,1,drinks,motorcycle,1,no,metropolitian,48,kol,16,2,wednesday,0,10.0,21.0,night,16.647924695165646,1,1,1,0.5831609467482212,1,1,1.2105263157894737,0
mumres14del03,34.0,4.9,19.1813,72.836191,19.2113,72.866191,2022-03-21,stormy,low,1,buffet,scooter,1,no,metropolitian,25,mum,21,3,monday,0,15.0,23.0,night,4.588321086013583,0,1,1,2.9479271740989264,0,1,1.4,0
mysres03del01,27.0,4.9,12.299524,76.64262,12.369524,76.71262,2022-03-27,cloudy,jam,0,meal,motorcycle,1,no,metropolitian,43,mys,27,3,sunday,1,15.0,21.0,night,10.88143182310278,1,0,1,1.3179361114786992,1,1,1.75,0
bangres17del02,33.0,4.7,12.972532,77.608179,13.022532,77.658179,2022-03-24,sunny,jam,1,drinks,scooter,0,no,metropolitian,22,bang,24,3,thursday,0,5.0,19.0,evening,7.76260023979039,1,0,0,0.6051363801822804,1,1,1.3823529411764706,0
vadres06del03,39.0,4.7,22.31279,73.170283,22.37279,73.230283,2022-03-21,sunny,jam,0,snack,motorcycle,1,no,metropolitian,29,vad,21,3,monday,0,10.0,21.0,night,9.087937068015972,1,0,1,1.042977225346901,1,1,1.175,0
mumres18del01,28.0,4.9,19.1093,72.825451,19.1193,72.835451,2022-03-15,sunny,high,2,snack,scooter,0,no,metropolitian,14,mum,15,3,tuesday,0,15.0,11.0,morning,1.5297989528631668,1,0,0,7.389894441930567,0,1,1.6896551724137931,0
chenres17del02,21.0,4.7,13.045479,80.23311,13.065479,80.25311,2022-03-03,stormy,high,0,snack,motorcycle,2,no,metropolitian,38,chen,3,3,thursday,0,5.0,11.0,morning,3.104686366912266,1,1,1,1.3870832275161138,0,1,2.1363636363636362,0
hydres12del03,24.0,4.2,17.429585,78.392621,17.519585,78.482621,2022-03-04,cloudy,jam,1,snack,motorcycle,0,no,metropolitian,33,hyd,4,3,friday,0,15.0,20.0,night,13.830084721845328,1,0,0,1.0467488707260346,1,1,1.68,0
hydres07del01,26.0,4.7,17.424114,78.347554,17.534114,78.457554,2022-03-14,stormy,medium,2,drinks,scooter,1,no,metropolitian,17,hyd,14,3,monday,0,15.0,18.0,evening,16.903235903519843,0,1,1,0.8619086750968087,0,1,1.7407407407407407,0
surres20del01,39.0,4.8,21.15276,72.778059,21.19276,72.818059,2022-03-01,sunny,high,1,drinks,scooter,1,no,metropolitian,19,sur,1,3,tuesday,0,10.0,14.0,afternoon,6.08153593718375,1,0,1,1.5194021722958209,1,1,1.2,0
kolres20del01,28.0,4.9,22.514119,88.362504,22.624119,88.472504,2022-02-18,windy,low,0,snack,motorcycle,1,no,metropolitian,23,kol,18,2,friday,0,5.0,23.0,night,16.648690516062793,0,0,1,0.29156745206385365,0,1,1.6896551724137931,0
indores02del03,22.0,4.5,22.651847,75.881991,22.711847,75.941991,2022-04-05,windy,medium,0,snack,motorcycle,0,no,metropolitian,20,indo,5,4,tuesday,0,15.0,17.0,evening,9.077679565695693,0,0,0,1.5661413494898486,0,1,1.9565217391304348,0
surres03del02,35.0,4.8,21.186884,72.793616,21.266884,72.873616,2022-03-08,cloudy,low,1,snack,motorcycle,1,no,urban,29,sur,8,3,tuesday,0,10.0,22.0,night,12.160999124282084,0,0,1,0.7898270825105226,1,0,1.3333333333333333,0
coimbres08del02,27.0,5.0,11.001852,76.976268,11.081852,77.056268,2022-03-23,cloudy,medium,0,drinks,motorcycle,1,no,metropolitian,36,coimb,23,3,wednesday,0,10.0,17.0,evening,12.464367397048669,0,0,1,0.7713450023235607,0,1,1.7857142857142858,0
ranchires07del02,24.0,4.7,23.359407,85.325055,23.489407,85.455055,2022-03-16,sunny,jam,2,buffet,scooter,1,no,metropolitian,13,ranchi,16,3,wednesday,0,10.0,22.0,night,19.618630653002526,1,0,1,0.497051721485209,1,1,1.88,0
bangres08del02,29.0,4.5,12.906229,77.596791,13.036229,77.726791,2022-03-10,sandstorms,jam,2,drinks,scooter,0,no,urban,23,bang,10,3,thursday,0,15.0,19.0,evening,20.183799025948787,1,1,0,0.7252052672326685,1,0,1.5,0
japres18del01,23.0,4.7,26.913987,75.752891,26.923987,75.762891,2022-03-17,sunny,low,1,buffet,motorcycle,1,no,urban,23,jap,17,3,thursday,0,15.0,10.0,morning,1.489777721651655,0,0,1,7.538530478444069,0,0,1.9583333333333333,0
mysres05del01,33.0,4.7,12.323978,76.627961,12.393978,76.697961,2022-03-14,sunny,jam,2,snack,scooter,0,no,urban,20,mys,14,3,monday,0,15.0,19.0,evening,10.88093543843387,1,0,0,1.3179935938608707,1,0,1.3823529411764706,0
hydres07del01,32.0,4.6,17.424114,78.347554,17.534114,78.457554,2022-03-02,sandstorms,low,1,meal,motorcycle,0,no,urban,16,hyd,2,3,wednesday,0,10.0,23.0,night,16.903235903519843,0,1,0,0.5746057833978725,0,0,1.393939393939394,0
mumres11del02,30.0,4.7,18.994237,72.825553,19.044237,72.875553,2022-03-01,fog,low,0,buffet,motorcycle,0,no,metropolitian,25,mum,1,3,tuesday,0,10.0,,after_midnight,7.651064458530381,0,1,0,1.226833630242568,0,1,1.5161290322580645,0
vadres03del01,24.0,4.2,22.32,73.17,22.36,73.21,2022-03-15,stormy,high,0,snack,motorcycle,1,no,urban,31,vad,15,3,tuesday,0,10.0,14.0,afternoon,6.058680731793219,1,1,1,1.524696872577587,1,0,1.68,0
hydres11del01,24.0,4.9,17.430448,78.418213,17.470448,78.458213,2022-03-19,sunny,high,2,drinks,scooter,1,no,metropolitian,15,hyd,19,3,saturday,1,10.0,13.0,afternoon,6.147092755626801,1,0,1,1.5044170989693118,1,1,1.96,0
bhpres12del02,26.0,4.7,,,,,2022-02-17,stormy,high,1,drinks,scooter,0,no,metropolitian,26,bhp,17,2,thursday,0,10.0,11.0,morning,9.19301447226696,1,1,0,1.0316708005142639,0,1,1.7407407407407407,0
mysres04del01,24.0,4.7,12.3085,76.665808,12.4185,76.775808,2022-03-08,fog,jam,0,drinks,motorcycle,1,no,metropolitian,35,mys,8,3,tuesday,0,15.0,21.0,night,17.098467518755893,1,1,1,0.8523469435059315,1,1,1.88,0
coimbres15del02,20.0,4.9,11.006686,76.951736,11.026686,76.971736,2022-04-05,sunny,low,1,meal,motorcycle,0,no,metropolitian,20,coimb,5,4,tuesday,0,10.0,10.0,morning,3.1162228846223834,0,0,0,2.7653162758645142,0,1,2.3333333333333335,0
mysres01del02,37.0,4.9,12.311072,76.654878,12.441072,76.784878,2022-03-23,windy,jam,2,drinks,scooter,1,no,metropolitian,26,mys,23,3,wednesday,0,15.0,21.0,night,20.206804295781904,1,0,1,0.724399563821424,1,1,1.2894736842105263,0
surres06del02,29.0,4.6,21.185047,72.80859,21.315047,72.93859,2022-03-27,sunny,jam,0,drinks,motorcycle,0,no,metropolitian,30,sur,27,3,sunday,1,5.0,20.0,night,19.76017824329294,1,0,0,0.24678953659527808,1,1,1.5333333333333334,0
alhres15del03,29.0,4.6,25.449872,81.836167,25.589872,81.976167,2022-02-14,stormy,medium,1,meal,motorcycle,1,no,metropolitian,23,alh,14,2,monday,0,15.0,18.0,evening,20.969028454523297,0,1,1,0.6986808942833023,0,1,1.5333333333333334,0
ranchires20del02,29.0,4.5,23.39925,85.390464,23.52925,85.520464,2022-03-27,windy,jam,1,meal,scooter,1,no,metropolitian,15,ranchi,27,3,sunday,1,10.0,20.0,night,19.615926964388624,1,0,1,0.4971185279059262,1,1,1.5,0
mumres20del01,21.0,4.6,19.103249,72.846749,19.213249,72.956749,2022-04-04,windy,jam,0,snack,motorcycle,1,no,metropolitian,33,mum,4,4,monday,0,5.0,19.0,evening,16.825674553493343,1,0,1,0.2885890523086075,1,1,2.090909090909091,0
chenres16del03,27.0,4.3,13.049645,80.242268,13.079645,80.272268,2022-04-01,stormy,low,0,buffet,motorcycle,1,no,urban,24,chen,1,4,friday,0,5.0,22.0,night,4.65694538594946,0,1,1,0.9695662113511864,1,0,1.5357142857142858,0
alhres05del02,32.0,5.0,25.457687,81.835585,25.507687,81.885585,2022-02-17,stormy,medium,1,snack,motorcycle,0,no,metropolitian,28,alh,17,2,thursday,0,5.0,17.0,evening,7.48998095899907,0,1,0,0.6257837190924127,0,1,1.5151515151515151,0
coimbres010del03,30.0,4.7,11.003008,76.97544,11.063009,77.03544,2022-03-30,fog,low,1,snack,scooter,1,no,metropolitian,19,coimb,30,3,wednesday,0,10.0,,after_midnight,9.348493190107364,0,1,1,1.0153837553591265,0,1,1.5161290322580645,0
alhres09del03,23.0,4.9,,,,,2022-02-18,windy,medium,1,snack,scooter,1,no,metropolitian,25,alh,18,2,friday,0,10.0,18.0,evening,9.19301447226696,0,0,1,1.0316708005142639,0,1,2.0416666666666665,0
bangres14del01,32.0,4.0,12.949934,77.699386,12.959934,77.709386,2022-03-17,sandstorms,low,0,meal,motorcycle,0,no,metropolitian,21,bang,17,3,thursday,0,15.0,8.0,morning,1.5526496306637072,0,1,0,7.307628041298931,0,1,1.2121212121212122,0
knpres13del03,39.0,4.0,26.481547,80.299775,26.511547,80.329775,2022-02-13,fog,jam,2,buffet,electric_scooter,1,no,metropolitian,37,knp,13,2,sunday,1,15.0,20.0,night,4.476697312292275,1,1,1,3.0140470795663026,1,1,1.0,0
mysres11del03,39.0,4.8,12.323225,76.630028,12.383225,76.690028,2022-04-03,windy,medium,0,snack,motorcycle,0,no,metropolitian,34,mys,3,4,sunday,1,5.0,18.0,evening,9.326616348118742,0,0,0,0.508822144151097,0,1,1.2,0
mumres09del03,36.0,4.0,18.994049,72.825203,19.054049,72.885203,2022-03-05,cloudy,medium,0,drinks,motorcycle,1,no,metropolitian,34,mum,5,3,saturday,1,5.0,17.0,evening,9.181151801248024,0,0,1,0.51646747232653,0,1,1.0810810810810811,0
surres07del01,30.0,4.7,21.170798,72.790489,21.180798,72.800489,2022-03-28,cloudy,low,1,drinks,scooter,0,no,metropolitian,10,sur,28,3,monday,0,10.0,,after_midnight,1.520369481743939,0,0,0,4.949589711367159,0,1,1.5161290322580645,0
dehres010del02,35.0,4.8,30.328174,78.049117,30.408174,78.129117,2022-02-16,fog,jam,0,drinks,motorcycle,1,no,metropolitian,40,deh,16,2,wednesday,0,10.0,19.0,evening,11.748969507649402,1,1,1,0.8163952072666247,1,1,1.3333333333333333,0
bangres04del03,26.0,4.9,12.98041,77.640489,13.07041,77.730489,2022-03-25,fog,jam,0,buffet,motorcycle,1,no,metropolitian,48,bang,25,3,friday,0,15.0,19.0,evening,13.97191478756942,1,1,1,1.036490348387359,1,1,1.8148148148148149,0
chenres20del03,36.0,4.1,12.975996,80.221898,13.065996,80.311898,2022-03-23,cloudy,medium,1,drinks,scooter,1,no,metropolitian,33,chen,23,3,wednesday,0,5.0,18.0,evening,13.972036025783176,0,0,1,0.3454938884267611,0,1,1.1081081081081081,0
puneres05del02,28.0,5.0,18.543626,73.905101,18.623626,73.985101,2022-03-16,cloudy,jam,2,buffet,motorcycle,0,no,metropolitian,30,pune,16,3,wednesday,0,15.0,20.0,night,12.256687342592269,1,0,0,1.175853855876652,1,1,1.7241379310344827,0
bangres03del02,20.0,4.8,12.979166,77.640709,13.029166,77.690709,2022-03-15,sandstorms,medium,0,snack,motorcycle,1,no,metropolitian,24,bang,15,3,tuesday,0,10.0,17.0,evening,7.762499175710356,0,1,1,1.2102875640093802,0,1,2.2857142857142856,0
coimbres09del02,33.0,4.8,11.008638,76.984311,11.138638,77.114311,2022-03-10,stormy,low,1,meal,scooter,1,no,metropolitian,23,coimb,10,3,thursday,0,15.0,0.0,after_midnight,20.253518127453116,0,1,1,0.722769021998142,0,1,1.411764705882353,0
aurgres20del02,38.0,4.6,,,,,2022-02-18,stormy,jam,1,snack,motorcycle,1,no,urban,26,aurg,18,2,friday,0,5.0,20.0,night,9.19301447226696,1,1,1,0.5158354002571319,1,0,1.1794871794871795,0
hydres11del03,32.0,4.8,17.430448,78.418213,17.490448,78.478213,2022-03-01,windy,low,2,snack,motorcycle,1,no,metropolitian,26,hyd,1,3,tuesday,0,15.0,22.0,night,9.220397882984718,0,0,1,1.5431467086606687,1,1,1.4545454545454546,0
bangres07del02,24.0,4.7,12.978453,77.643685,13.028453,77.693685,2022-03-01,fog,medium,1,drinks,motorcycle,0,no,urban,11,bang,1,3,tuesday,0,10.0,18.0,evening,7.762510040102141,0,1,0,1.2102859725997235,0,0,1.88,0
chenres15del03,32.0,4.1,13.026286,80.275235,13.116286,80.365235,2022-03-14,windy,jam,0,drinks,motorcycle,1,no,metropolitian,50,chen,14,3,monday,0,5.0,20.0,night,13.97065239831014,1,0,1,0.3455269232079607,1,1,1.2424242424242424,0
japres010del01,32.0,4.6,26.921411,75.793604,26.931411,75.803604,2022-03-26,fog,high,0,meal,motorcycle,1,no,metropolitian,34,jap,26,3,saturday,1,10.0,11.0,morning,1.4897343062370805,1,1,1,5.025796644634262,0,1,1.393939393939394,0
japres14del02,35.0,4.6,26.88842,75.800689,27.01842,75.930689,2022-04-04,fog,medium,0,buffet,motorcycle,1,no,metropolitian,39,jap,4,4,monday,0,10.0,18.0,evening,19.364487993280896,0,1,1,0.5034109111386345,0,1,1.2777777777777777,0
hydres01del03,31.0,4.6,17.410371,78.437225,17.470371,78.497225,2022-03-13,stormy,medium,1,buffet,motorcycle,1,no,metropolitian,30,hyd,13,3,sunday,1,10.0,18.0,evening,9.220881802736846,0,1,1,1.0287132590362913,0,1,1.4375,0
vadres07del01,21.0,4.8,,,,,2022-03-01,cloudy,high,0,buffet,motorcycle,1,no,metropolitian,28,vad,1,3,tuesday,0,10.0,13.0,afternoon,9.19301447226696,1,0,1,1.0316708005142639,1,1,2.1818181818181817,0
ludhres19del01,32.0,4.6,30.902872,75.826808,30.942872,75.866808,2022-02-11,sandstorms,medium,2,meal,scooter,1,no,metropolitian,28,ludh,11,2,friday,0,5.0,15.0,afternoon,5.860170423910776,0,1,1,0.7861424563723519,0,1,1.393939393939394,0
coimbres16del02,32.0,4.1,11.010375,76.95295,11.030375,76.97295,2022-03-15,windy,low,0,meal,motorcycle,1,no,metropolitian,33,coimb,15,3,tuesday,0,10.0,8.0,morning,3.11620371432348,0,0,1,2.7653309354201583,0,1,1.2424242424242424,0
kocres08del03,30.0,4.9,9.985497,76.276999,10.015497,76.306999,2022-02-13,fog,low,0,buffet,motorcycle,1,no,metropolitian,24,koc,13,2,sunday,1,15.0,22.0,night,4.681899308305642,0,1,1,2.894691522847179,1,1,1.5806451612903225,0
puneres16del01,38.0,4.8,18.536718,73.830327,18.606718,73.900327,2022-03-20,cloudy,jam,1,meal,motorcycle,1,no,semi-urban,49,pune,20,3,sunday,1,10.0,20.0,night,10.724956120302584,1,0,1,0.8908720793939671,1,0,1.2307692307692308,0
hydres12del03,35.0,4.2,17.429585,78.392621,17.519585,78.482621,2022-03-06,stormy,jam,0,meal,motorcycle,2,no,metropolitian,46,hyd,6,3,sunday,1,10.0,21.0,night,13.830084721845328,1,1,1,0.6978325804840232,1,1,1.1666666666666667,0
indores15del02,36.0,4.8,22.760072,75.892574,22.810072,75.942574,2022-03-15,sunny,jam,2,buffet,electric_scooter,1,no,metropolitian,16,indo,15,3,tuesday,0,5.0,19.0,evening,7.562108717550266,1,0,1,0.6201851370616704,1,1,1.2972972972972974,0
indores20del02,23.0,4.6,22.732225,75.874765,22.812225,75.954765,2022-03-29,fog,medium,2,snack,scooter,1,no,metropolitian,30,indo,29,3,tuesday,0,10.0,17.0,evening,12.099896960230076,0,1,1,0.7936572839892017,0,1,1.9166666666666667,0
hydres15del02,39.0,4.2,17.45971,78.368855,17.50971,78.418855,2022-03-03,sandstorms,low,0,snack,motorcycle,0,no,metropolitian,20,hyd,3,3,thursday,0,10.0,0.0,after_midnight,7.683177078354373,0,1,0,1.2220192602762285,0,1,1.05,0
puneres16del03,29.0,4.6,18.536718,73.830327,18.566719,73.860327,2022-03-30,fog,low,0,drinks,motorcycle,1,no,metropolitian,18,pune,30,3,wednesday,0,10.0,23.0,night,4.5967456266495255,0,1,1,1.9620363134688659,0,1,1.5333333333333334,0
hydres06del01,34.0,4.8,17.455894,78.375467,17.465894,78.385467,2022-03-19,sunny,low,2,snack,scooter,0,no,metropolitian,11,hyd,19,3,saturday,1,15.0,10.0,morning,1.5367312329664098,0,0,0,7.364741973418435,0,1,1.3714285714285714,0
ranchires15del01,21.0,4.8,23.369746,85.33982,23.439746,85.40982,2022-03-27,sandstorms,medium,2,buffet,electric_scooter,0,no,metropolitian,24,ranchi,27,3,sunday,1,10.0,18.0,evening,10.564596934158216,0,1,0,0.903783487053954,0,1,2.1818181818181817,0
puneres05del02,27.0,4.0,18.543626,73.905101,18.563626,73.925101,2022-03-19,windy,low,0,buffet,motorcycle,1,no,metropolitian,24,pune,19,3,saturday,1,5.0,9.0,morning,3.064427093024872,0,0,1,1.4027499706150142,0,1,1.4285714285714286,0
ranchires15del01,33.0,4.6,23.369746,85.33982,23.479746,85.44982,2022-03-23,sunny,medium,2,snack,motorcycle,1,no,metropolitian,17,ranchi,23,3,wednesday,0,15.0,18.0,evening,16.600361127912656,0,0,1,0.8771744577671948,0,1,1.3529411764705883,0
mumres01del01,31.0,4.1,19.12663,72.829976,19.23663,72.939976,2022-03-12,fog,jam,2,snack,electric_scooter,2,no,metropolitian,43,mum,12,3,saturday,1,5.0,21.0,night,16.824549100074805,1,1,1,0.28860779989814633,1,1,1.28125,0
puneres07del01,36.0,4.5,18.546947,73.900626,18.556947,73.910626,2022-04-01,stormy,low,0,drinks,motorcycle,1,no,metropolitian,28,pune,1,4,friday,0,15.0,10.0,morning,1.5322206834602052,0,1,1,7.381088147602119,0,1,1.2162162162162162,0
